Date/Time,city,Lat,Lon,zone_landmark,Base
2024-04-04 13:28:52,chennai,13.079092,80.280098,chennai_central,RAPIDO_01
2024-04-10 21:27:20,chennai,13.028273,80.23056,t_nagar,OLA_BIKE_01
2024-04-28 16:49:59,chennai,13.052657,80.25089,t_nagar,RAPIDO_01
2024-04-13 22:58:45,chennai,12.97409,80.251227,omr_it_corridor,OLA_BIKE_01
2024-04-15 18:00:53,chennai,13.077121,80.198032,cmbt_anna_nagar,OLA_AUTO_01
2024-04-20 22:54:52,chennai,13.094229,80.211379,cmbt_anna_nagar,OLA_BIKE_01
2024-04-13 06:59:59,chennai,12.964363,80.234024,velachery,OLA_BIKE_01
2024-04-28 17:55:58,chennai,12.967986,80.241712,velachery,RAPIDO_01
2024-04-01 17:29:39,chennai,13.079169,80.200283,cmbt_anna_nagar,OLA_BIKE_02
2024-04-22 16:10:05,chennai,12.967933,80.216095,velachery,RAPIDO_01
2024-04-26 05:50:57,chennai,13.049161,80.232068,t_nagar,OLA_BIKE_01
2024-04-21 01:03:24,chennai,13.02615,80.200722,guindy_kathipara,OLA_BIKE_02
2024-04-14 00:39:06,chennai,12.994301,80.205267,guindy_kathipara,OLA_BIKE_01
2024-04-26 00:15:57,chennai,12.999325,80.220494,velachery,OLA_BIKE_01
2024-04-02 09:16:19,chennai,13.021007,80.221159,t_nagar,OLA_BIKE_01
2024-04-18 14:44:36,chennai,12.968443,80.215976,omr_it_corridor,OLA_AUTO_01
2024-04-05 17:50:52,chennai,12.983935,80.238179,omr_it_corridor,RAPIDO_01
2024-04-07 17:35:55,chennai,13.047896,80.307599,chennai_central,OLA_BIKE_02
2024-04-30 22:58:07,chennai,12.98216,80.235436,omr_it_corridor,OLA_AUTO_01
2024-04-20 10:49:56,chennai,13.071954,80.269285,chennai_central,OLA_BIKE_02
2024-04-02 17:07:59,chennai,12.984229,80.244505,omr_it_corridor,OLA_AUTO_01
2024-04-05 05:00:04,chennai,13.065673,80.290126,chennai_central,OLA_BIKE_01
2024-04-30 22:21:55,chennai,13.091004,80.189237,cmbt_anna_nagar,OLA_BIKE_02
2024-04-09 11:23:44,chennai,13.033485,80.231534,t_nagar,RAPIDO_01
2024-04-05 14:10:05,chennai,12.962622,80.258167,omr_it_corridor,OLA_BIKE_01
2024-04-14 12:04:41,chennai,13.095901,80.27635,chennai_central,OLA_AUTO_01
2024-04-19 23:55:45,chennai,13.054824,80.241125,t_nagar,RAPIDO_01
2024-04-07 22:26:16,chennai,12.994563,80.202694,guindy_kathipara,OLA_BIKE_01
2024-04-07 22:45:10,chennai,13.076484,80.288037,chennai_central,OLA_BIKE_02
2024-04-10 07:09:29,chennai,12.966746,80.225854,velachery,OLA_AUTO_01
2024-04-09 00:30:32,chennai,13.075079,80.246385,chennai_central,RAPIDO_01
2024-04-07 01:56:40,chennai,12.965551,80.248771,omr_it_corridor,OLA_AUTO_01
2024-04-06 16:14:52,chennai,13.019015,80.212711,guindy_kathipara,OLA_AUTO_01
2024-04-01 20:59:21,chennai,13.070364,80.209718,cmbt_anna_nagar,RAPIDO_01
2024-04-08 10:27:49,chennai,12.951687,80.232078,omr_it_corridor,OLA_BIKE_01
2024-04-07 18:26:10,chennai,13.088554,80.217819,cmbt_anna_nagar,OLA_BIKE_01
2024-04-20 02:52:42,chennai,12.987786,80.20685,guindy_kathipara,OLA_BIKE_02
2024-04-05 16:22:00,chennai,13.045387,80.217199,t_nagar,OLA_AUTO_01
2024-04-11 12:36:50,chennai,13.083368,80.19408,cmbt_anna_nagar,OLA_AUTO_01
2024-04-01 15:43:45,chennai,12.95302,80.236212,velachery,RAPIDO_01
2024-04-12 11:00:55,chennai,13.093552,80.268044,chennai_central,OLA_BIKE_02
2024-04-17 14:37:59,chennai,13.090328,80.19329,cmbt_anna_nagar,OLA_AUTO_01
2024-04-04 20:36:30,chennai,13.052118,80.236689,t_nagar,OLA_BIKE_02
2024-04-26 18:16:50,chennai,12.949563,80.248997,omr_it_corridor,OLA_BIKE_01
2024-04-07 07:27:35,chennai,12.969012,80.236725,omr_it_corridor,RAPIDO_01
2024-04-29 19:30:49,chennai,12.956772,80.213404,velachery,OLA_AUTO_01
2024-04-21 15:48:28,chennai,12.988578,80.231069,velachery,OLA_BIKE_01
2024-04-09 06:17:19,chennai,13.045593,80.223716,t_nagar,RAPIDO_01
2024-04-23 04:09:00,chennai,12.957561,80.230674,omr_it_corridor,OLA_BIKE_02
2024-04-18 09:13:12,chennai,13.084748,80.273964,chennai_central,OLA_BIKE_01
2024-04-09 13:16:25,chennai,13.096325,80.248315,chennai_central,RAPIDO_01
2024-04-25 02:08:05,chennai,13.004016,80.192001,guindy_kathipara,OLA_BIKE_02
2024-04-06 12:19:16,chennai,13.007276,80.211998,guindy_kathipara,OLA_BIKE_01
2024-04-26 09:47:52,chennai,12.956305,80.255059,omr_it_corridor,OLA_AUTO_01
2024-04-20 23:04:05,chennai,13.089602,80.266002,chennai_central,RAPIDO_01
2024-04-15 23:28:08,chennai,12.975826,80.251606,omr_it_corridor,OLA_BIKE_01
2024-04-01 16:28:41,chennai,13.033592,80.222764,t_nagar,OLA_BIKE_01
2024-04-15 07:23:56,chennai,13.017013,80.193787,guindy_kathipara,OLA_BIKE_02
2024-04-18 21:36:33,chennai,13.09068,80.254124,chennai_central,OLA_BIKE_02
2024-04-16 20:32:31,chennai,12.97645,80.220489,omr_it_corridor,OLA_BIKE_01
2024-04-22 11:42:40,chennai,12.955933,80.213625,velachery,RAPIDO_01
2024-04-03 14:42:23,chennai,13.100174,80.225984,cmbt_anna_nagar,RAPIDO_01
2024-04-05 14:55:08,chennai,13.090945,80.278915,chennai_central,OLA_BIKE_02
2024-04-24 04:02:34,chennai,13.074128,80.24863,chennai_central,OLA_BIKE_02
2024-04-02 02:12:08,chennai,13.100905,80.227244,cmbt_anna_nagar,OLA_BIKE_02
2024-04-23 18:20:45,chennai,12.952822,80.247363,omr_it_corridor,OLA_AUTO_01
2024-04-20 16:00:19,chennai,13.004365,80.186647,guindy_kathipara,OLA_BIKE_01
2024-04-15 21:28:36,chennai,12.989766,80.206144,guindy_kathipara,OLA_AUTO_01
2024-04-16 10:48:38,chennai,13.039856,80.227309,t_nagar,RAPIDO_01
2024-04-01 17:00:01,chennai,13.040543,80.233028,t_nagar,OLA_BIKE_01
2024-04-29 03:42:47,chennai,13.045615,80.252389,t_nagar,OLA_AUTO_01
2024-04-27 17:39:22,chennai,13.017912,80.213912,guindy_kathipara,RAPIDO_01
2024-04-24 07:14:39,chennai,13.079435,80.199563,cmbt_anna_nagar,OLA_BIKE_02
2024-04-17 19:39:29,chennai,12.998549,80.215253,guindy_kathipara,OLA_BIKE_02
2024-04-29 14:21:14,chennai,12.973698,80.218667,omr_it_corridor,OLA_BIKE_01
2024-04-09 12:13:13,chennai,13.053801,80.238007,t_nagar,RAPIDO_01
2024-04-29 22:00:04,chennai,12.964754,80.260857,omr_it_corridor,OLA_BIKE_02
2024-04-06 14:12:01,chennai,13.088338,80.196787,cmbt_anna_nagar,OLA_AUTO_01
2024-04-14 07:08:49,chennai,13.075916,80.213427,cmbt_anna_nagar,OLA_AUTO_01
2024-04-17 16:57:35,chennai,13.043983,80.243343,t_nagar,RAPIDO_01
2024-04-02 23:18:36,chennai,13.069492,80.252916,t_nagar,OLA_BIKE_02
2024-04-10 23:59:56,chennai,12.995981,80.202934,guindy_kathipara,OLA_BIKE_02
2024-04-12 14:34:23,chennai,12.961014,80.24828,omr_it_corridor,OLA_BIKE_02
2024-04-14 19:52:05,chennai,12.963058,80.199093,velachery,OLA_BIKE_01
2024-04-16 09:32:31,chennai,12.948308,80.207176,omr_it_corridor,RAPIDO_01
2024-04-30 14:30:14,chennai,13.032997,80.26589,t_nagar,OLA_BIKE_01
2024-04-10 11:45:32,chennai,13.036246,80.238645,t_nagar,OLA_AUTO_01
2024-04-05 18:45:13,chennai,13.069578,80.258609,chennai_central,OLA_BIKE_01
2024-04-04 17:10:59,chennai,13.070705,80.261343,chennai_central,OLA_BIKE_01
2024-04-11 06:59:52,chennai,13.041495,80.250492,t_nagar,OLA_BIKE_01
2024-04-04 08:17:21,chennai,13.058127,80.244049,t_nagar,RAPIDO_01
2024-04-11 10:04:41,chennai,13.050626,80.228351,t_nagar,OLA_AUTO_01
2024-04-16 20:00:40,chennai,13.107616,80.259277,chennai_central,OLA_BIKE_01
2024-04-30 22:00:54,chennai,12.963707,80.238277,omr_it_corridor,RAPIDO_01
2024-04-10 21:25:21,chennai,12.98706,80.214057,velachery,OLA_BIKE_02
2024-04-02 16:21:46,chennai,13.08701,80.224155,cmbt_anna_nagar,RAPIDO_01
2024-04-20 01:47:16,chennai,12.951732,80.253359,omr_it_corridor,RAPIDO_01
2024-04-30 07:13:37,chennai,13.086823,80.258498,chennai_central,RAPIDO_01
2024-04-28 19:18:41,chennai,12.95776,80.242568,omr_it_corridor,OLA_AUTO_01
2024-04-07 06:12:15,chennai,13.00927,80.223584,guindy_kathipara,OLA_AUTO_01
2024-04-19 09:32:57,chennai,12.986054,80.233077,omr_it_corridor,RAPIDO_01
2024-04-12 14:28:32,chennai,13.072442,80.22725,t_nagar,RAPIDO_01
2024-04-01 16:37:14,chennai,13.107014,80.231658,cmbt_anna_nagar,OLA_AUTO_01
2024-04-20 03:42:04,chennai,13.029719,80.213018,t_nagar,OLA_AUTO_01
2024-04-30 13:32:31,chennai,13.086445,80.223676,cmbt_anna_nagar,OLA_BIKE_01
2024-04-30 01:00:25,chennai,13.007026,80.202678,guindy_kathipara,RAPIDO_01
2024-04-23 10:06:55,chennai,13.01203,80.17857,guindy_kathipara,OLA_AUTO_01
2024-04-15 10:00:33,chennai,12.976359,80.208575,velachery,OLA_BIKE_01
2024-04-18 08:56:01,chennai,13.037403,80.214943,t_nagar,RAPIDO_01
2024-04-14 21:32:06,chennai,12.990974,80.20688,guindy_kathipara,OLA_BIKE_01
2024-04-12 01:17:58,chennai,12.96288,80.268965,omr_it_corridor,OLA_BIKE_02
2024-04-16 21:29:04,chennai,12.959932,80.255528,omr_it_corridor,OLA_BIKE_02
2024-04-27 06:04:59,chennai,13.096869,80.273386,chennai_central,OLA_BIKE_01
2024-04-14 05:17:32,chennai,13.044738,80.252548,t_nagar,OLA_BIKE_02
2024-04-19 05:55:23,chennai,12.990989,80.22977,velachery,OLA_BIKE_01
2024-04-11 08:08:40,chennai,12.981236,80.247262,omr_it_corridor,OLA_AUTO_01
2024-04-30 17:58:09,chennai,12.951488,80.249045,omr_it_corridor,OLA_BIKE_02
2024-04-21 16:53:29,chennai,12.95651,80.263078,omr_it_corridor,OLA_BIKE_01
2024-04-26 20:22:35,chennai,13.003468,80.215503,guindy_kathipara,OLA_BIKE_02
2024-04-19 02:54:22,chennai,12.954873,80.228609,omr_it_corridor,OLA_BIKE_02
2024-04-18 08:26:03,chennai,12.972447,80.201037,velachery,OLA_BIKE_02
2024-04-09 12:54:27,chennai,13.016142,80.220287,guindy_kathipara,OLA_BIKE_01
2024-04-18 14:28:51,chennai,13.092008,80.231077,cmbt_anna_nagar,OLA_AUTO_01
2024-04-16 08:52:16,chennai,12.983281,80.214466,velachery,RAPIDO_01
2024-04-04 12:45:31,chennai,13.086345,80.212044,cmbt_anna_nagar,OLA_BIKE_02
2024-04-08 07:38:32,chennai,12.978773,80.24561,omr_it_corridor,OLA_BIKE_02
2024-04-07 13:23:28,chennai,13.028726,80.214145,t_nagar,OLA_AUTO_01
2024-04-04 03:57:25,chennai,13.004489,80.202866,guindy_kathipara,RAPIDO_01
2024-04-27 15:47:55,chennai,13.025827,80.250902,t_nagar,OLA_AUTO_01
2024-04-03 14:03:30,chennai,13.082641,80.223531,cmbt_anna_nagar,OLA_AUTO_01
2024-04-26 17:41:52,chennai,12.954322,80.25821,omr_it_corridor,OLA_BIKE_02
2024-04-16 04:20:11,chennai,12.994502,80.193723,guindy_kathipara,OLA_BIKE_02
2024-04-24 00:14:12,chennai,12.97,80.216572,velachery,OLA_BIKE_01
2024-04-28 21:22:33,chennai,13.095721,80.276296,chennai_central,OLA_AUTO_01
2024-04-08 09:07:57,chennai,12.994852,80.185836,guindy_kathipara,OLA_BIKE_01
2024-04-30 10:53:23,chennai,13.008596,80.198424,guindy_kathipara,OLA_BIKE_01
2024-04-04 06:37:56,chennai,13.087462,80.185403,cmbt_anna_nagar,RAPIDO_01
2024-04-28 08:31:28,chennai,12.991288,80.218677,omr_it_corridor,RAPIDO_01
2024-04-10 06:56:00,chennai,12.972435,80.209658,velachery,OLA_BIKE_01
2024-04-25 12:53:08,chennai,13.070195,80.219502,cmbt_anna_nagar,OLA_BIKE_01
2024-04-16 10:59:17,chennai,13.039387,80.216805,t_nagar,RAPIDO_01
2024-04-08 10:08:36,chennai,13.036319,80.243993,t_nagar,OLA_AUTO_01
2024-04-23 14:04:49,chennai,13.094431,80.294376,chennai_central,OLA_AUTO_01
2024-04-26 17:18:44,chennai,13.088955,80.202477,cmbt_anna_nagar,RAPIDO_01
2024-04-16 10:24:58,chennai,13.034238,80.241793,t_nagar,OLA_BIKE_01
2024-04-04 05:27:32,chennai,13.022542,80.172389,guindy_kathipara,OLA_BIKE_02
2024-04-05 06:40:25,chennai,12.964271,80.225302,omr_it_corridor,OLA_AUTO_01
2024-04-14 22:24:40,chennai,13.042699,80.259937,t_nagar,OLA_BIKE_01
2024-04-21 00:37:31,chennai,13.063695,80.185201,cmbt_anna_nagar,OLA_AUTO_01
2024-04-04 03:36:36,chennai,12.98275,80.249217,omr_it_corridor,OLA_BIKE_01
2024-04-22 11:08:49,chennai,12.974775,80.234308,velachery,OLA_BIKE_02
2024-04-21 12:36:10,chennai,13.06289,80.238185,t_nagar,RAPIDO_01
2024-04-27 17:56:19,chennai,13.041672,80.205804,t_nagar,OLA_AUTO_01
2024-04-09 12:05:05,chennai,12.996003,80.174149,guindy_kathipara,RAPIDO_01
2024-04-02 19:37:24,chennai,12.964879,80.265587,omr_it_corridor,RAPIDO_01
2024-04-20 09:59:37,chennai,12.969982,80.22753,velachery,RAPIDO_01
2024-04-12 12:32:43,chennai,13.093201,80.276629,chennai_central,OLA_AUTO_01
2024-04-19 03:08:29,chennai,13.083934,80.189675,cmbt_anna_nagar,OLA_AUTO_01
2024-04-24 05:20:56,chennai,13.015271,80.219911,guindy_kathipara,OLA_BIKE_02
2024-04-25 01:15:01,chennai,13.007032,80.196946,guindy_kathipara,OLA_BIKE_02
2024-04-26 04:02:32,chennai,13.05156,80.239301,t_nagar,OLA_AUTO_01
2024-04-25 00:33:18,chennai,12.983881,80.237461,omr_it_corridor,RAPIDO_01
2024-04-28 12:22:31,chennai,13.09169,80.277046,chennai_central,OLA_BIKE_02
2024-04-06 16:47:16,chennai,13.042386,80.225218,t_nagar,RAPIDO_01
2024-04-09 14:21:08,chennai,12.973569,80.268265,omr_it_corridor,OLA_AUTO_01
2024-04-07 22:25:49,chennai,13.061042,80.212517,cmbt_anna_nagar,OLA_AUTO_01
2024-04-17 12:27:24,chennai,13.092039,80.197411,cmbt_anna_nagar,RAPIDO_01
2024-04-05 09:16:10,chennai,12.980349,80.226097,velachery,OLA_BIKE_02
2024-04-22 15:56:23,chennai,12.983699,80.215604,velachery,OLA_BIKE_02
2024-04-12 05:02:41,chennai,12.948678,80.2447,omr_it_corridor,OLA_BIKE_02
2024-04-17 03:57:09,chennai,13.098327,80.283968,chennai_central,RAPIDO_01
2024-04-27 19:02:21,chennai,12.990967,80.199564,guindy_kathipara,OLA_AUTO_01
2024-04-03 23:07:52,chennai,13.005382,80.210885,guindy_kathipara,OLA_BIKE_01
2024-04-19 19:19:08,chennai,12.973784,80.218202,velachery,OLA_BIKE_02
2024-04-13 00:51:46,chennai,12.999721,80.238282,guindy_kathipara,OLA_BIKE_02
2024-04-01 21:14:57,chennai,13.063715,80.210533,cmbt_anna_nagar,OLA_BIKE_01
2024-04-03 00:49:08,chennai,12.966067,80.25406,omr_it_corridor,OLA_BIKE_02
2024-04-05 02:16:24,chennai,12.959667,80.237829,omr_it_corridor,RAPIDO_01
2024-04-03 10:21:57,chennai,13.09139,80.204556,cmbt_anna_nagar,RAPIDO_01
2024-04-13 05:14:37,chennai,12.966941,80.2373,velachery,OLA_BIKE_01
2024-04-29 00:43:11,chennai,13.072751,80.199371,cmbt_anna_nagar,RAPIDO_01
2024-04-22 21:33:05,chennai,13.046052,80.245096,t_nagar,OLA_BIKE_01
2024-04-03 20:38:37,chennai,13.038929,80.241148,t_nagar,OLA_BIKE_02
2024-04-27 11:29:18,chennai,12.966973,80.239949,omr_it_corridor,OLA_BIKE_02
2024-04-19 22:27:53,chennai,13.030086,80.248911,t_nagar,OLA_AUTO_01
2024-04-07 01:04:43,chennai,13.073115,80.250347,cmbt_anna_nagar,OLA_AUTO_01
2024-04-17 10:14:55,chennai,12.968767,80.244734,velachery,RAPIDO_01
2024-04-23 20:24:59,chennai,13.098118,80.205732,cmbt_anna_nagar,RAPIDO_01
2024-04-05 17:49:19,chennai,13.054203,80.248734,t_nagar,OLA_BIKE_01
2024-04-27 00:18:20,chennai,13.078687,80.244926,chennai_central,OLA_BIKE_02
2024-04-09 00:17:21,chennai,13.064564,80.279601,chennai_central,OLA_BIKE_02
2024-04-01 02:09:09,chennai,13.041569,80.236865,t_nagar,OLA_AUTO_01
2024-04-29 04:52:26,chennai,12.987065,80.215083,velachery,OLA_BIKE_02
2024-04-20 07:42:31,chennai,13.050801,80.224709,t_nagar,OLA_BIKE_02
2024-04-17 10:42:27,chennai,12.9656,80.247064,omr_it_corridor,RAPIDO_01
2024-04-03 15:40:16,chennai,12.993888,80.201903,guindy_kathipara,OLA_BIKE_01
2024-04-07 00:02:47,chennai,13.092946,80.278371,chennai_central,OLA_AUTO_01
2024-04-05 19:09:59,chennai,13.100168,80.263681,chennai_central,RAPIDO_01
2024-04-08 09:55:46,chennai,12.99314,80.223992,velachery,OLA_AUTO_01
2024-04-13 06:55:57,chennai,13.000986,80.204452,guindy_kathipara,OLA_BIKE_01
2024-04-24 10:41:50,chennai,13.076387,80.214765,cmbt_anna_nagar,OLA_BIKE_02
2024-04-30 22:32:52,chennai,12.955298,80.239314,velachery,RAPIDO_01
2024-04-28 10:22:38,chennai,13.077281,80.210644,cmbt_anna_nagar,OLA_BIKE_02
2024-04-15 06:52:07,chennai,13.056193,80.224686,t_nagar,OLA_BIKE_01
2024-04-04 08:47:12,chennai,12.97262,80.261662,omr_it_corridor,OLA_BIKE_01
2024-04-19 18:14:41,chennai,13.086699,80.215965,cmbt_anna_nagar,RAPIDO_01
2024-04-30 22:34:09,chennai,13.022381,80.184666,guindy_kathipara,OLA_BIKE_01
2024-04-16 07:40:59,chennai,12.989346,80.196031,velachery,OLA_AUTO_01
2024-04-12 17:06:11,chennai,12.968756,80.250427,velachery,RAPIDO_01
2024-04-29 12:17:28,chennai,13.094292,80.270951,chennai_central,OLA_BIKE_02
2024-04-28 18:21:21,chennai,13.066501,80.217613,t_nagar,OLA_BIKE_02
2024-04-05 09:07:39,chennai,13.089016,80.269153,chennai_central,OLA_BIKE_01
2024-04-09 21:22:53,chennai,13.082979,80.282001,chennai_central,OLA_AUTO_01
2024-04-12 20:30:04,chennai,13.014404,80.203607,guindy_kathipara,RAPIDO_01
2024-04-28 01:31:39,chennai,13.091773,80.291356,chennai_central,OLA_BIKE_02
2024-04-05 14:41:28,chennai,12.968625,80.256633,omr_it_corridor,OLA_BIKE_01
2024-04-14 22:25:13,chennai,13.087639,80.202968,cmbt_anna_nagar,OLA_BIKE_01
2024-04-28 05:18:15,chennai,12.965103,80.254642,omr_it_corridor,OLA_BIKE_02
2024-04-21 01:16:44,chennai,13.0616,80.275298,chennai_central,OLA_BIKE_01
2024-04-08 00:17:28,chennai,13.015024,80.203486,guindy_kathipara,OLA_BIKE_01
2024-04-17 07:09:15,chennai,12.995208,80.212661,guindy_kathipara,OLA_BIKE_01
2024-04-20 00:09:07,chennai,13.034148,80.259678,t_nagar,OLA_AUTO_01
2024-04-01 02:34:57,chennai,13.019426,80.205815,guindy_kathipara,OLA_BIKE_02
2024-04-13 21:03:01,chennai,13.038615,80.212287,t_nagar,OLA_BIKE_01
2024-04-27 11:10:58,chennai,13.028571,80.193096,guindy_kathipara,OLA_BIKE_02
2024-04-24 12:07:09,chennai,13.102587,80.237578,chennai_central,RAPIDO_01
2024-04-17 16:56:39,chennai,12.963649,80.235717,omr_it_corridor,OLA_BIKE_01
2024-04-08 13:55:42,chennai,12.963282,80.225557,velachery,OLA_BIKE_01
2024-04-15 08:07:11,chennai,13.02632,80.196026,guindy_kathipara,RAPIDO_01
2024-04-08 01:48:02,chennai,12.977665,80.209307,velachery,OLA_AUTO_01
2024-04-25 22:10:57,chennai,13.074057,80.17772,cmbt_anna_nagar,OLA_BIKE_01
2024-04-27 17:43:30,chennai,13.033571,80.230648,t_nagar,OLA_BIKE_01
2024-04-15 18:02:19,chennai,12.957788,80.248888,velachery,RAPIDO_01
2024-04-22 07:50:53,chennai,13.088662,80.281606,chennai_central,OLA_AUTO_01
2024-04-07 20:59:42,chennai,12.946736,80.251027,omr_it_corridor,OLA_BIKE_01
2024-04-09 01:38:53,chennai,12.993356,80.219495,velachery,RAPIDO_01
2024-04-01 11:18:13,chennai,13.086853,80.266927,chennai_central,RAPIDO_01
2024-04-23 08:30:55,chennai,13.088006,80.270824,chennai_central,OLA_AUTO_01
2024-04-05 20:36:34,chennai,13.081612,80.216164,cmbt_anna_nagar,OLA_BIKE_02
2024-04-12 03:45:12,chennai,13.041719,80.239156,t_nagar,OLA_AUTO_01
2024-04-22 09:54:44,chennai,12.963645,80.260645,omr_it_corridor,OLA_BIKE_02
2024-04-22 11:06:25,chennai,12.997645,80.224636,velachery,OLA_BIKE_01
2024-04-06 07:13:44,chennai,13.048108,80.22803,t_nagar,OLA_AUTO_01
2024-04-07 00:33:56,chennai,13.049523,80.210704,t_nagar,OLA_AUTO_01
2024-04-25 04:58:46,chennai,12.970829,80.230446,omr_it_corridor,OLA_BIKE_02
2024-04-17 15:28:08,chennai,13.099137,80.283236,chennai_central,OLA_BIKE_02
2024-04-02 15:35:12,chennai,13.083335,80.21937,cmbt_anna_nagar,OLA_AUTO_01
2024-04-28 14:39:01,chennai,13.107903,80.208697,cmbt_anna_nagar,OLA_AUTO_01
2024-04-21 13:47:19,chennai,12.968482,80.251771,omr_it_corridor,OLA_AUTO_01
2024-04-29 13:45:50,chennai,13.048691,80.229453,t_nagar,OLA_AUTO_01
2024-04-20 22:12:17,chennai,12.974626,80.244547,omr_it_corridor,OLA_BIKE_01
2024-04-02 19:51:19,chennai,13.084966,80.262347,chennai_central,OLA_BIKE_01
2024-04-09 02:37:42,chennai,12.977312,80.231121,omr_it_corridor,OLA_BIKE_02
2024-04-08 16:16:39,chennai,13.065072,80.239464,chennai_central,OLA_AUTO_01
2024-04-06 21:39:06,chennai,13.016456,80.194733,guindy_kathipara,OLA_BIKE_02
2024-04-16 17:15:47,chennai,13.034558,80.234533,t_nagar,OLA_BIKE_02
2024-04-23 01:40:47,chennai,12.960399,80.226238,velachery,OLA_AUTO_01
2024-04-30 01:03:41,chennai,13.109929,80.281568,chennai_central,OLA_BIKE_02
2024-04-15 18:40:28,chennai,12.979855,80.234233,velachery,OLA_BIKE_02
2024-04-23 12:30:53,chennai,13.112377,80.264833,chennai_central,OLA_AUTO_01
2024-04-23 05:41:46,chennai,13.08038,80.201827,cmbt_anna_nagar,RAPIDO_01
2024-04-07 19:57:26,chennai,12.95725,80.222978,velachery,RAPIDO_01
2024-04-25 13:55:49,chennai,13.083076,80.275387,chennai_central,RAPIDO_01
2024-04-08 03:48:51,chennai,12.952123,80.2158,omr_it_corridor,RAPIDO_01
2024-04-22 03:35:46,chennai,13.059154,80.275398,chennai_central,RAPIDO_01
2024-04-26 01:41:00,chennai,12.97935,80.246837,velachery,RAPIDO_01
2024-04-24 16:48:19,chennai,13.096776,80.250806,chennai_central,RAPIDO_01
2024-04-04 16:08:52,chennai,12.951364,80.252067,omr_it_corridor,OLA_BIKE_01
2024-04-28 17:00:06,chennai,13.042223,80.248816,t_nagar,RAPIDO_01
2024-04-23 14:38:21,chennai,13.023209,80.207737,guindy_kathipara,OLA_AUTO_01
2024-04-03 13:47:04,chennai,12.965259,80.22905,omr_it_corridor,RAPIDO_01
2024-04-09 03:40:10,chennai,13.073253,80.219806,cmbt_anna_nagar,OLA_BIKE_01
2024-04-10 16:08:01,chennai,13.070272,80.204433,cmbt_anna_nagar,OLA_BIKE_02
2024-04-06 08:42:58,chennai,13.071203,80.195235,cmbt_anna_nagar,OLA_BIKE_01
2024-04-22 13:03:36,chennai,13.039622,80.229787,t_nagar,OLA_AUTO_01
2024-04-26 03:44:25,chennai,13.013837,80.220743,guindy_kathipara,OLA_BIKE_02
2024-04-09 09:40:43,chennai,12.961603,80.226156,omr_it_corridor,RAPIDO_01
2024-04-16 00:33:03,chennai,12.960486,80.258643,omr_it_corridor,OLA_BIKE_01
2024-04-04 02:19:47,chennai,13.073133,80.194101,cmbt_anna_nagar,RAPIDO_01
2024-04-11 14:38:22,chennai,13.065511,80.291754,chennai_central,OLA_BIKE_01
2024-04-11 05:20:50,chennai,12.937197,80.228028,omr_it_corridor,OLA_BIKE_02
2024-04-18 03:08:57,chennai,12.961719,80.21498,velachery,OLA_BIKE_01
2024-04-14 19:15:49,chennai,13.075063,80.27268,chennai_central,OLA_AUTO_01
2024-04-03 07:13:51,chennai,13.07852,80.195144,cmbt_anna_nagar,OLA_BIKE_02
2024-04-03 00:16:44,chennai,13.036167,80.215717,t_nagar,OLA_AUTO_01
2024-04-03 21:31:18,chennai,12.987341,80.24094,velachery,OLA_AUTO_01
2024-04-02 17:16:19,chennai,13.06289,80.217066,cmbt_anna_nagar,RAPIDO_01
2024-04-10 01:52:50,chennai,13.007848,80.20338,guindy_kathipara,RAPIDO_01
2024-04-04 23:32:09,chennai,13.078901,80.199492,cmbt_anna_nagar,OLA_BIKE_02
2024-04-14 14:27:47,chennai,13.093987,80.2851,chennai_central,RAPIDO_01
2024-04-04 10:38:55,chennai,12.96587,80.220423,omr_it_corridor,OLA_BIKE_01
2024-04-18 06:52:02,chennai,12.975778,80.214579,velachery,RAPIDO_01
2024-04-11 10:24:11,chennai,13.005935,80.203893,guindy_kathipara,OLA_AUTO_01
2024-04-11 13:54:20,chennai,13.081342,80.285491,chennai_central,OLA_BIKE_02
2024-04-23 12:18:32,chennai,12.967019,80.235357,velachery,OLA_AUTO_01
2024-04-15 18:09:28,chennai,13.078489,80.28277,chennai_central,OLA_AUTO_01
2024-04-07 00:56:59,chennai,13.093535,80.276979,chennai_central,OLA_BIKE_02
2024-04-28 01:48:46,chennai,12.957457,80.217022,omr_it_corridor,OLA_BIKE_01
2024-04-02 01:02:33,chennai,12.980687,80.21432,velachery,OLA_BIKE_02
2024-04-26 19:29:33,chennai,13.086136,80.224674,cmbt_anna_nagar,OLA_BIKE_02
2024-04-28 03:24:00,chennai,12.998344,80.20398,guindy_kathipara,RAPIDO_01
2024-04-08 01:50:38,chennai,12.955506,80.226226,velachery,RAPIDO_01
2024-04-26 07:21:56,chennai,13.034465,80.199702,t_nagar,OLA_BIKE_01
2024-04-14 11:28:21,chennai,13.087816,80.310116,chennai_central,OLA_BIKE_01
2024-04-01 02:45:58,chennai,12.974599,80.204703,velachery,OLA_AUTO_01
2024-04-24 10:34:25,chennai,13.049407,80.22846,t_nagar,OLA_BIKE_02
2024-04-14 03:28:56,chennai,13.012106,80.187096,guindy_kathipara,RAPIDO_01
2024-04-22 10:01:41,chennai,13.064277,80.275657,chennai_central,OLA_BIKE_02
2024-04-04 06:42:23,chennai,12.957648,80.233986,omr_it_corridor,OLA_BIKE_02
