datetime,rain_1h,visibility,pressure,is_holiday,is_weekend
2024-03-31 01:00:00,0.0,9682.9,1015.8,0,1
2024-03-31 02:00:00,0.0,9340.4,1008.8,0,1
2024-03-31 03:00:00,0.0,9283.1,1016.6,0,1
2024-03-31 04:00:00,0.0,9898.1,1012.2,0,1
2024-03-31 05:00:00,0.85,8767.4,1008.1,0,1
2024-03-31 06:00:00,0.0,9665.6,1013.1,0,1
2024-03-31 07:00:00,0.0,9843.0,1011.8,0,1
2024-03-31 08:00:00,0.0,8983.1,1024.9,0,1
2024-03-31 09:00:00,0.0,9458.2,1015.4,0,1
2024-03-31 10:00:00,0.0,8754.0,1021.1,0,1
2024-03-31 11:00:00,0.0,8317.8,1018.9,0,1
2024-03-31 12:00:00,0.0,9173.0,1013.4,0,1
2024-03-31 13:00:00,0.0,8392.9,1011.0,0,1
2024-03-31 14:00:00,0.0,8915.2,1004.5,0,1
2024-03-31 15:00:00,0.0,9745.8,1008.9,0,1
2024-03-31 16:00:00,0.0,8172.0,1016.6,0,1
2024-03-31 17:00:00,0.0,8060.9,1011.7,0,1
2024-03-31 18:00:00,0.0,9213.0,1015.1,0,1
2024-03-31 19:00:00,0.0,8662.1,1003.1,0,1
2024-03-31 20:00:00,0.0,8835.9,1015.5,0,1
2024-03-31 21:00:00,0.0,8811.4,1018.7,0,1
2024-03-31 22:00:00,0.0,8173.2,1004.4,0,1
2024-03-31 23:00:00,0.0,8007.1,1015.1,0,1
2024-04-01 00:00:00,0.0,9796.8,1020.0,0,0
2024-04-01 01:00:00,3.99,8435.6,1021.7,0,0
2024-04-01 02:00:00,0.0,8852.2,1010.7,0,0
2024-04-01 03:00:00,0.0,9943.9,1017.1,0,0
2024-04-01 04:00:00,0.0,9653.5,1020.4,0,0
2024-04-01 05:00:00,0.0,8215.9,1015.3,0,0
2024-04-01 06:00:00,0.0,9017.0,1019.7,0,0
2024-04-01 07:00:00,0.0,9460.2,1013.1,0,0
2024-04-01 08:00:00,0.0,9396.8,1015.2,0,0
2024-04-01 09:00:00,0.0,9521.7,1010.1,0,0
2024-04-01 10:00:00,0.0,8914.9,1012.4,0,0
2024-04-01 11:00:00,0.0,8351.8,1015.4,0,0
2024-04-01 12:00:00,0.0,8929.7,1009.8,0,0
2024-04-01 13:00:00,0.0,9295.8,1012.1,0,0
2024-04-01 14:00:00,0.0,9217.2,1017.1,0,0
2024-04-01 15:00:00,0.0,8141.0,1023.5,0,0
2024-04-01 16:00:00,1.32,8129.9,1003.0,0,0
2024-04-01 17:00:00,0.0,9930.5,1023.1,0,0
2024-04-01 18:00:00,0.0,8303.6,1012.0,0,0
2024-04-01 19:00:00,0.0,8588.9,1018.1,0,0
2024-04-01 20:00:00,0.0,9535.3,1019.1,0,0
2024-04-01 21:00:00,0.0,8819.4,1021.1,0,0
2024-04-01 22:00:00,0.0,8362.9,1009.6,0,0
2024-04-01 23:00:00,0.0,8934.5,1012.1,0,0
2024-04-02 00:00:00,0.0,9137.9,1013.0,0,0
2024-04-02 01:00:00,0.0,8905.5,1011.5,0,0
2024-04-02 02:00:00,0.0,9837.9,1019.8,0,0
2024-04-02 03:00:00,0.0,8569.4,1012.9,0,0
2024-04-02 04:00:00,0.0,9322.7,1005.2,0,0
2024-04-02 05:00:00,3.86,8224.6,1010.1,0,0
2024-04-02 06:00:00,0.0,8784.6,1005.4,0,0
2024-04-02 07:00:00,0.0,9482.0,1012.1,0,0
2024-04-02 08:00:00,0.0,8449.6,1016.6,0,0
2024-04-02 09:00:00,0.0,9179.5,1010.0,0,0
2024-04-02 10:00:00,0.0,8306.9,1011.2,0,0
2024-04-02 11:00:00,0.0,8205.4,1011.9,0,0
2024-04-02 12:00:00,0.0,9046.5,1014.0,0,0
2024-04-02 13:00:00,0.0,9350.0,1015.8,0,0
2024-04-02 14:00:00,0.0,8226.7,1017.3,0,0
2024-04-02 15:00:00,0.0,9835.6,1024.5,0,0
2024-04-02 16:00:00,0.0,8451.5,1013.9,0,0
2024-04-02 17:00:00,0.0,8240.0,1016.9,0,0
2024-04-02 18:00:00,0.0,8405.4,1005.3,0,0
2024-04-02 19:00:00,0.0,8339.1,1011.4,0,0
2024-04-02 20:00:00,0.0,8181.3,1011.9,0,0
2024-04-02 21:00:00,0.0,9595.7,1008.2,0,0
2024-04-02 22:00:00,0.0,8991.1,1010.6,0,0
2024-04-02 23:00:00,0.0,8777.0,1012.7,0,0
2024-04-03 00:00:00,0.0,9901.3,1010.7,0,0
2024-04-03 01:00:00,0.0,8742.0,1026.3,0,0
2024-04-03 02:00:00,0.0,8333.9,1015.8,0,0
2024-04-03 03:00:00,0.0,8548.1,1023.3,0,0
2024-04-03 04:00:00,0.0,8477.9,1020.7,0,0
2024-04-03 05:00:00,0.0,8997.5,1010.1,0,0
2024-04-03 06:00:00,0.0,8583.0,1013.4,0,0
2024-04-03 07:00:00,0.0,9032.1,1011.1,0,0
2024-04-03 08:00:00,0.0,9338.6,1012.4,0,0
2024-04-03 09:00:00,0.0,9554.6,1008.4,0,0
2024-04-03 10:00:00,0.0,9420.3,1011.0,0,0
2024-04-03 11:00:00,1.32,8411.2,1015.0,0,0
2024-04-03 12:00:00,0.0,8231.8,1014.9,0,0
2024-04-03 13:00:00,0.0,9084.9,1014.5,0,0
2024-04-03 14:00:00,0.0,8397.8,1013.0,0,0
2024-04-03 15:00:00,0.0,8169.9,1017.6,0,0
2024-04-03 16:00:00,0.0,9054.2,1012.0,0,0
2024-04-03 17:00:00,0.0,8653.6,1020.2,0,0
2024-04-03 18:00:00,0.0,9512.3,1004.0,0,0
2024-04-03 19:00:00,0.0,8628.4,1016.5,0,0
2024-04-03 20:00:00,0.0,9957.4,1015.7,0,0
2024-04-03 21:00:00,0.0,9517.0,1009.9,0,0
2024-04-03 22:00:00,0.0,8115.4,1011.5,0,0
2024-04-03 23:00:00,0.0,9017.7,1015.6,0,0
2024-04-04 00:00:00,0.0,9125.2,1017.8,0,0
2024-04-04 01:00:00,0.0,9390.6,1004.5,0,0
2024-04-04 02:00:00,0.0,8995.6,1016.4,0,0
2024-04-04 03:00:00,0.0,8966.9,1011.0,0,0
2024-04-04 04:00:00,0.0,8735.9,1018.9,0,0
2024-04-04 05:00:00,0.0,8542.9,1004.1,0,0
2024-04-04 06:00:00,0.0,9892.4,1025.5,0,0
2024-04-04 07:00:00,0.0,8635.2,1008.8,0,0
2024-04-04 08:00:00,0.0,8126.8,1020.4,0,0
2024-04-04 09:00:00,0.0,8334.6,1012.9,0,0
2024-04-04 10:00:00,0.0,9714.6,1009.2,0,0
2024-04-04 11:00:00,0.0,9173.3,1014.6,0,0
2024-04-04 12:00:00,0.0,9557.6,1018.4,0,0
2024-04-04 13:00:00,0.0,9617.6,1005.5,0,0
2024-04-04 14:00:00,0.0,9646.5,1016.8,0,0
2024-04-04 15:00:00,0.0,9101.2,1013.2,0,0
2024-04-04 16:00:00,0.0,8354.2,1016.1,0,0
2024-04-04 17:00:00,0.0,8296.5,1013.3,0,0
2024-04-04 18:00:00,5.61,2017.1,1010.4,0,0
2024-04-04 19:00:00,0.0,8733.0,1007.7,0,0
2024-04-04 20:00:00,0.0,9116.1,1016.6,0,0
2024-04-04 21:00:00,0.0,8997.0,1016.6,0,0
2024-04-04 22:00:00,0.0,9204.4,1016.6,0,0
2024-04-04 23:00:00,0.0,8064.2,1015.4,0,0
2024-04-05 00:00:00,0.0,8065.7,1018.0,0,0
2024-04-05 01:00:00,0.0,9443.2,1020.3,0,0
2024-04-05 02:00:00,0.0,8386.3,1003.9,0,0
2024-04-05 03:00:00,0.0,9304.4,1001.5,0,0
2024-04-05 04:00:00,0.0,9093.2,1021.8,0,0
2024-04-05 05:00:00,0.0,9963.6,1006.5,0,0
2024-04-05 06:00:00,0.14,9670.8,1007.8,0,0
2024-04-05 07:00:00,0.0,8826.3,1011.8,0,0
2024-04-05 08:00:00,0.0,9232.8,1005.0,0,0
2024-04-05 09:00:00,0.0,8234.6,1011.3,0,0
2024-04-05 10:00:00,0.0,8772.8,1008.5,0,0
2024-04-05 11:00:00,0.0,9467.8,1012.1,0,0
2024-04-05 12:00:00,0.0,9245.3,1014.6,0,0
2024-04-05 13:00:00,0.0,8968.9,1011.5,0,0
2024-04-05 14:00:00,0.0,8353.1,1011.3,0,0
2024-04-05 15:00:00,0.0,9606.3,1014.5,0,0
2024-04-05 16:00:00,0.0,8546.3,1018.5,0,0
2024-04-05 17:00:00,0.0,9641.0,1021.3,0,0
2024-04-05 18:00:00,0.0,9223.2,1012.2,0,0
2024-04-05 19:00:00,0.0,8745.5,1022.4,0,0
2024-04-05 20:00:00,0.0,8081.2,1017.6,0,0
2024-04-05 21:00:00,0.0,8464.8,1007.1,0,0
2024-04-05 22:00:00,0.0,9778.1,1006.9,0,0
2024-04-05 23:00:00,0.0,9635.9,1010.4,0,0
2024-04-06 00:00:00,0.12,9149.7,1020.5,0,1
2024-04-06 01:00:00,0.0,8932.6,1010.7,0,1
2024-04-06 02:00:00,0.0,9294.3,1003.8,0,1
2024-04-06 03:00:00,0.0,8932.5,1012.1,0,1
2024-04-06 04:00:00,0.0,9288.6,1003.3,0,1
2024-04-06 05:00:00,0.0,8614.8,1008.0,0,1
2024-04-06 06:00:00,0.0,9677.0,1010.3,0,1
2024-04-06 07:00:00,0.0,9403.8,1014.0,0,1
2024-04-06 08:00:00,0.0,8660.0,1018.4,0,1
2024-04-06 09:00:00,0.0,9661.3,1016.7,0,1
2024-04-06 10:00:00,1.25,8974.7,1007.4,0,1
2024-04-06 11:00:00,0.0,8349.3,1011.4,0,1
2024-04-06 12:00:00,0.0,8155.4,1013.6,0,1
2024-04-06 13:00:00,0.0,9399.2,1011.9,0,1
2024-04-06 14:00:00,0.0,9730.2,1011.9,0,1
2024-04-06 15:00:00,0.0,9614.9,1004.6,0,1
2024-04-06 16:00:00,0.0,9311.3,1007.5,0,1
2024-04-06 17:00:00,0.0,8282.8,1011.2,0,1
2024-04-06 18:00:00,0.0,8188.1,997.8,0,1
2024-04-06 19:00:00,0.0,8690.1,1016.5,0,1
2024-04-06 20:00:00,0.0,9709.8,1006.4,0,1
2024-04-06 21:00:00,1.74,9923.5,1016.7,0,1
2024-04-06 22:00:00,0.0,8482.7,1016.2,0,1
2024-04-06 23:00:00,0.0,9524.2,1010.5,0,1
2024-04-07 00:00:00,0.0,9147.7,1018.3,0,1
2024-04-07 01:00:00,0.0,8063.6,1017.0,0,1
2024-04-07 02:00:00,0.0,9085.8,1011.7,0,1
2024-04-07 03:00:00,0.0,9611.9,1011.1,0,1
2024-04-07 04:00:00,0.0,8552.2,1018.7,0,1
2024-04-07 05:00:00,0.0,9794.7,1014.4,0,1
2024-04-07 06:00:00,0.0,8472.5,1018.5,0,1
2024-04-07 07:00:00,0.0,8152.9,1001.3,0,1
2024-04-07 08:00:00,0.0,8319.9,1013.7,0,1
2024-04-07 09:00:00,0.0,9674.0,1005.4,0,1
2024-04-07 10:00:00,0.0,8834.6,1013.1,0,1
2024-04-07 11:00:00,0.0,9593.9,1016.8,0,1
2024-04-07 12:00:00,0.0,9062.5,1021.9,0,1
2024-04-07 13:00:00,0.0,8961.1,1008.6,0,1
2024-04-07 14:00:00,0.0,9613.8,1010.6,0,1
2024-04-07 15:00:00,0.0,8847.0,1012.8,0,1
2024-04-07 16:00:00,4.64,9604.1,1008.4,0,1
2024-04-07 17:00:00,0.0,8201.3,1018.1,0,1
2024-04-07 18:00:00,0.0,9272.6,1012.9,0,1
2024-04-07 19:00:00,0.0,9405.2,1013.9,0,1
2024-04-07 20:00:00,0.0,9798.2,1016.4,0,1
2024-04-07 21:00:00,0.0,8448.6,1012.9,0,1
2024-04-07 22:00:00,0.0,9208.4,1009.2,0,1
2024-04-07 23:00:00,0.0,8866.5,1012.9,0,1
2024-04-08 00:00:00,0.0,8765.5,1009.0,0,0
2024-04-08 01:00:00,0.0,8213.4,1013.8,0,0
2024-04-08 02:00:00,0.0,8268.5,1018.2,0,0
2024-04-08 03:00:00,0.0,9674.0,1007.4,0,0
2024-04-08 04:00:00,0.0,9499.5,1005.6,0,0
2024-04-08 05:00:00,0.0,8764.7,1013.5,0,0
2024-04-08 06:00:00,0.0,9657.0,1009.4,0,0
2024-04-08 07:00:00,0.0,8161.5,1013.4,0,0
2024-04-08 08:00:00,0.0,9249.5,1014.9,0,0
2024-04-08 09:00:00,0.0,9736.4,1002.5,0,0
2024-04-08 10:00:00,0.0,9677.7,1016.7,0,0
2024-04-08 11:00:00,0.0,8745.6,1007.4,0,0
2024-04-08 12:00:00,0.0,9490.5,1013.1,0,0
2024-04-08 13:00:00,0.0,8854.9,1010.0,0,0
2024-04-08 14:00:00,0.0,9680.3,1010.5,0,0
2024-04-08 15:00:00,0.0,9061.5,1021.7,0,0
2024-04-08 16:00:00,0.0,9529.7,1014.8,0,0
2024-04-08 17:00:00,0.0,8157.1,1017.8,0,0
2024-04-08 18:00:00,0.0,9180.1,1014.0,0,0
2024-04-08 19:00:00,0.0,9100.6,1016.4,0,0
2024-04-08 20:00:00,0.0,9220.0,1015.3,0,0
2024-04-08 21:00:00,0.0,9391.3,1014.5,0,0
2024-04-08 22:00:00,0.0,9836.2,1018.8,0,0
2024-04-08 23:00:00,0.0,9571.4,1014.0,0,0
2024-04-09 00:00:00,0.0,8439.3,1024.7,0,0
2024-04-09 01:00:00,0.0,9651.8,1018.1,0,0
2024-04-09 02:00:00,0.0,8244.2,1007.6,0,0
2024-04-09 03:00:00,0.0,9244.4,1012.4,0,0
2024-04-09 04:00:00,0.0,9765.5,1015.2,0,0
2024-04-09 05:00:00,0.0,8202.2,1013.5,0,0
2024-04-09 06:00:00,0.0,9699.4,1016.7,0,0
2024-04-09 07:00:00,0.0,9597.2,1017.2,0,0
2024-04-09 08:00:00,0.0,9007.6,1006.5,0,0
2024-04-09 09:00:00,0.0,8617.8,1019.7,0,0
2024-04-09 10:00:00,0.0,8810.9,1010.8,0,0
2024-04-09 11:00:00,0.0,9937.3,1010.3,0,0
2024-04-09 12:00:00,0.0,8403.4,1010.3,0,0
2024-04-09 13:00:00,0.0,9159.2,1017.3,0,0
2024-04-09 14:00:00,0.0,8166.5,1011.9,0,0
2024-04-09 15:00:00,0.0,8435.8,1009.9,0,0
2024-04-09 16:00:00,0.0,9526.6,1011.1,0,0
2024-04-09 17:00:00,0.0,8605.2,1004.3,0,0
2024-04-09 18:00:00,0.0,9971.5,1009.0,0,0
2024-04-09 19:00:00,0.0,9001.6,1007.1,0,0
2024-04-09 20:00:00,0.0,9033.1,1011.9,0,0
2024-04-09 21:00:00,0.0,8072.6,1016.6,0,0
2024-04-09 22:00:00,0.0,9913.1,1016.0,0,0
2024-04-09 23:00:00,0.0,8348.5,1019.5,0,0
2024-04-10 00:00:00,0.0,9076.7,1018.4,0,0
2024-04-10 01:00:00,0.0,8791.3,1010.6,0,0
2024-04-10 02:00:00,0.0,8831.2,1013.3,0,0
2024-04-10 03:00:00,0.0,9286.6,1013.1,0,0
2024-04-10 04:00:00,0.0,9324.2,1002.5,0,0
2024-04-10 05:00:00,0.0,8308.6,1007.2,0,0
2024-04-10 06:00:00,0.0,8999.2,1012.4,0,0
2024-04-10 07:00:00,0.0,9581.0,1012.4,0,0
2024-04-10 08:00:00,2.33,8886.6,1015.8,0,0
2024-04-10 09:00:00,0.0,8331.6,1015.6,0,0
2024-04-10 10:00:00,0.0,8626.4,1004.4,0,0
2024-04-10 11:00:00,0.0,8424.8,1015.8,0,0
2024-04-10 12:00:00,0.0,8251.6,1014.1,0,0
2024-04-10 13:00:00,0.0,8755.2,1016.4,0,0
2024-04-10 14:00:00,0.0,9081.9,1018.6,0,0
2024-04-10 15:00:00,2.83,8145.5,1012.5,0,0
2024-04-10 16:00:00,0.0,9207.6,1019.5,0,0
2024-04-10 17:00:00,0.0,9986.0,1008.8,0,0
2024-04-10 18:00:00,0.0,9928.2,1008.5,0,0
2024-04-10 19:00:00,0.0,9658.3,1015.4,0,0
2024-04-10 20:00:00,0.0,8532.7,1011.4,0,0
2024-04-10 21:00:00,0.0,8044.8,1014.6,0,0
2024-04-10 22:00:00,0.0,9667.1,1023.2,0,0
2024-04-10 23:00:00,0.0,8111.4,1015.2,0,0
2024-04-11 00:00:00,0.0,8411.3,1014.3,1,0
2024-04-11 01:00:00,0.0,9088.9,1008.9,1,0
2024-04-11 02:00:00,0.0,8356.8,1004.8,1,0
2024-04-11 03:00:00,3.85,9667.6,1012.9,1,0
2024-04-11 04:00:00,0.0,9554.3,1018.6,1,0
2024-04-11 05:00:00,0.0,9511.5,1011.6,1,0
2024-04-11 06:00:00,0.0,9632.3,1015.3,1,0
2024-04-11 07:00:00,0.0,8439.4,1020.4,1,0
2024-04-11 08:00:00,0.81,9457.8,1020.3,1,0
2024-04-11 09:00:00,0.0,8710.6,1015.4,1,0
2024-04-11 10:00:00,0.48,9333.7,1014.1,1,0
2024-04-11 11:00:00,0.0,8244.0,1005.7,1,0
2024-04-11 12:00:00,0.0,9411.2,1010.1,1,0
2024-04-11 13:00:00,0.0,9944.2,1011.8,1,0
2024-04-11 14:00:00,0.0,8087.2,1009.0,1,0
2024-04-11 15:00:00,0.0,8187.7,1014.5,1,0
2024-04-11 16:00:00,0.0,8247.3,1022.8,1,0
2024-04-11 17:00:00,0.0,8861.1,1020.8,1,0
2024-04-11 18:00:00,0.0,8581.6,1014.5,1,0
2024-04-11 19:00:00,0.0,9613.8,1017.1,1,0
2024-04-11 20:00:00,0.0,8947.6,1009.6,1,0
2024-04-11 21:00:00,0.0,8969.1,1020.6,1,0
2024-04-11 22:00:00,0.0,9434.1,1005.4,1,0
2024-04-11 23:00:00,0.0,8723.9,1017.8,1,0
2024-04-12 00:00:00,0.0,8706.4,1015.7,0,0
2024-04-12 01:00:00,0.0,9513.9,1009.5,0,0
2024-04-12 02:00:00,0.0,9560.1,1012.2,0,0
2024-04-12 03:00:00,4.34,8028.8,1007.6,0,0
2024-04-12 04:00:00,0.0,8287.6,1007.8,0,0
2024-04-12 05:00:00,0.0,8426.2,1005.3,0,0
2024-04-12 06:00:00,0.0,8703.2,1017.1,0,0
2024-04-12 07:00:00,0.0,8582.9,1019.3,0,0
2024-04-12 08:00:00,0.0,9337.0,1002.4,0,0
2024-04-12 09:00:00,0.0,9656.3,1022.4,0,0
2024-04-12 10:00:00,0.0,8384.2,1013.2,0,0
2024-04-12 11:00:00,0.0,9126.0,1014.7,0,0
2024-04-12 12:00:00,0.24,8735.6,1005.9,0,0
2024-04-12 13:00:00,0.0,9011.6,1019.9,0,0
2024-04-12 14:00:00,0.0,9241.5,1014.3,0,0
2024-04-12 15:00:00,0.0,9787.2,1018.9,0,0
2024-04-12 16:00:00,0.0,8384.6,1019.4,0,0
2024-04-12 17:00:00,0.0,8174.0,1019.9,0,0
2024-04-12 18:00:00,0.0,9254.4,1010.0,0,0
2024-04-12 19:00:00,0.0,8788.3,1012.2,0,0
2024-04-12 20:00:00,0.0,8325.8,1010.2,0,0
2024-04-12 21:00:00,0.0,8234.2,1017.7,0,0
2024-04-12 22:00:00,0.0,9117.8,1014.9,0,0
2024-04-12 23:00:00,3.29,8600.9,1018.6,0,0
2024-04-13 00:00:00,0.0,9994.9,1018.8,0,1
2024-04-13 01:00:00,0.0,8811.8,1004.6,0,1
2024-04-13 02:00:00,0.0,8424.6,1020.0,0,1
2024-04-13 03:00:00,0.0,9257.7,1018.0,0,1
2024-04-13 04:00:00,0.0,8488.5,1011.4,0,1
2024-04-13 05:00:00,0.0,8988.2,1015.0,0,1
2024-04-13 06:00:00,0.0,8965.2,1012.6,0,1
2024-04-13 07:00:00,0.0,8907.1,1016.3,0,1
2024-04-13 08:00:00,0.0,9592.2,1011.4,0,1
2024-04-13 09:00:00,0.0,8433.2,1015.6,0,1
2024-04-13 10:00:00,0.66,9808.6,1013.6,0,1
2024-04-13 11:00:00,0.0,9582.7,1011.1,0,1
2024-04-13 12:00:00,0.0,8666.2,1014.2,0,1
2024-04-13 13:00:00,5.19,2346.4,1026.8,0,1
2024-04-13 14:00:00,0.0,8559.1,1009.8,0,1
2024-04-13 15:00:00,0.0,8665.3,1012.0,0,1
2024-04-13 16:00:00,0.0,9113.9,1009.9,0,1
2024-04-13 17:00:00,0.0,8092.7,1010.4,0,1
2024-04-13 18:00:00,0.0,9828.7,1017.3,0,1
2024-04-13 19:00:00,0.0,8197.3,1016.8,0,1
2024-04-13 20:00:00,0.0,8558.5,1013.2,0,1
2024-04-13 21:00:00,0.0,8218.6,1018.4,0,1
2024-04-13 22:00:00,0.0,8513.3,1017.2,0,1
2024-04-13 23:00:00,0.0,9675.3,1012.4,0,1
2024-04-14 00:00:00,0.0,9230.4,1005.6,0,1
2024-04-14 01:00:00,0.0,8454.6,1017.4,0,1
2024-04-14 02:00:00,7.92,1997.7,1014.1,0,1
2024-04-14 03:00:00,0.0,9601.4,1013.4,0,1
2024-04-14 04:00:00,0.0,9507.3,1010.9,0,1
2024-04-14 05:00:00,0.0,9695.3,1017.0,0,1
2024-04-14 06:00:00,0.0,9239.3,1015.0,0,1
2024-04-14 07:00:00,2.02,9002.9,1012.1,0,1
2024-04-14 08:00:00,0.0,8747.9,1007.1,0,1
2024-04-14 09:00:00,0.0,8447.5,1018.6,0,1
2024-04-14 10:00:00,0.0,9114.8,1016.3,0,1
2024-04-14 11:00:00,0.0,9779.0,1014.5,0,1
2024-04-14 12:00:00,0.0,9188.0,1000.0,0,1
2024-04-14 13:00:00,0.0,9839.2,1013.1,0,1
2024-04-14 14:00:00,0.0,8713.8,1012.0,0,1
2024-04-14 15:00:00,0.0,9390.3,1010.2,0,1
2024-04-14 16:00:00,0.0,9297.3,1017.0,0,1
2024-04-14 17:00:00,0.0,9340.9,1016.8,0,1
2024-04-14 18:00:00,0.0,9290.1,1015.4,0,1
2024-04-14 19:00:00,1.25,8443.3,1018.4,0,1
2024-04-14 20:00:00,0.0,8287.2,1008.1,0,1
2024-04-14 21:00:00,0.0,9957.3,1011.0,0,1
2024-04-14 22:00:00,0.0,8090.6,1013.6,0,1
2024-04-14 23:00:00,0.0,8935.5,1010.1,0,1
2024-04-15 00:00:00,0.0,8850.2,1016.9,0,0
2024-04-15 01:00:00,0.0,8720.0,1010.6,0,0
2024-04-15 02:00:00,0.0,9564.0,1019.7,0,0
2024-04-15 03:00:00,0.0,9490.7,1008.6,0,0
2024-04-15 04:00:00,0.0,9810.4,1023.9,0,0
2024-04-15 05:00:00,0.0,8791.0,1023.4,0,0
2024-04-15 06:00:00,0.0,9128.4,1012.8,0,0
2024-04-15 07:00:00,1.47,9784.6,1019.0,0,0
2024-04-15 08:00:00,0.0,9987.7,1011.2,0,0
2024-04-15 09:00:00,4.3,9938.6,1018.3,0,0
2024-04-15 10:00:00,0.0,9435.7,1012.4,0,0
2024-04-15 11:00:00,0.0,8286.5,1006.8,0,0
2024-04-15 12:00:00,0.0,8046.4,995.6,0,0
2024-04-15 13:00:00,0.0,9650.4,1011.9,0,0
2024-04-15 14:00:00,0.0,9681.9,1014.6,0,0
2024-04-15 15:00:00,0.0,9492.7,1019.9,0,0
2024-04-15 16:00:00,0.0,8559.8,1013.4,0,0
2024-04-15 17:00:00,0.0,9279.6,1018.3,0,0
2024-04-15 18:00:00,0.0,8632.5,1011.0,0,0
2024-04-15 19:00:00,0.0,8901.3,1011.6,0,0
2024-04-15 20:00:00,0.0,8764.9,1018.5,0,0
2024-04-15 21:00:00,0.0,9827.3,1000.9,0,0
2024-04-15 22:00:00,0.0,8468.3,1013.3,0,0
2024-04-15 23:00:00,0.0,9155.2,1011.3,0,0
2024-04-16 00:00:00,0.0,8722.0,1020.1,0,0
2024-04-16 01:00:00,0.0,9326.1,1010.6,0,0
2024-04-16 02:00:00,0.0,9129.1,1015.8,0,0
2024-04-16 03:00:00,0.0,9848.0,1017.9,0,0
2024-04-16 04:00:00,0.0,8203.2,1005.8,0,0
2024-04-16 05:00:00,0.0,8441.3,1012.6,0,0
2024-04-16 06:00:00,0.0,9532.7,1011.1,0,0
2024-04-16 07:00:00,0.0,8737.6,1018.0,0,0
2024-04-16 08:00:00,0.0,8331.6,1016.6,0,0
2024-04-16 09:00:00,10.6,2227.3,1012.1,0,0
2024-04-16 10:00:00,0.0,9304.3,1008.0,0,0
2024-04-16 11:00:00,5.29,1733.3,1018.4,0,0
2024-04-16 12:00:00,0.0,8583.2,1012.9,0,0
2024-04-16 13:00:00,0.0,9618.8,1005.2,0,0
2024-04-16 14:00:00,0.0,9040.5,1005.6,0,0
2024-04-16 15:00:00,0.0,8070.8,1015.4,0,0
2024-04-16 16:00:00,0.0,8563.9,1006.9,0,0
2024-04-16 17:00:00,0.0,9278.3,1022.5,0,0
2024-04-16 18:00:00,0.0,8398.7,1008.6,0,0
2024-04-16 19:00:00,0.0,9654.8,1013.2,0,0
2024-04-16 20:00:00,0.0,9353.2,1014.0,0,0
2024-04-16 21:00:00,0.0,8942.8,1009.6,0,0
2024-04-16 22:00:00,0.0,9831.2,1002.1,0,0
2024-04-16 23:00:00,0.0,8783.6,1014.2,0,0
2024-04-17 00:00:00,0.0,8470.1,1009.5,0,0
2024-04-17 01:00:00,0.1,9322.8,1013.8,0,0
2024-04-17 02:00:00,0.0,9146.6,1012.6,0,0
2024-04-17 03:00:00,0.0,8670.5,1014.6,0,0
2024-04-17 04:00:00,0.0,8687.3,1021.1,0,0
2024-04-17 05:00:00,0.0,8796.4,1010.5,0,0
2024-04-17 06:00:00,0.0,8582.3,1010.9,0,0
2024-04-17 07:00:00,0.0,9420.5,1004.9,0,0
2024-04-17 08:00:00,1.31,9302.7,1012.3,0,0
2024-04-17 09:00:00,0.0,8881.6,1015.3,0,0
2024-04-17 10:00:00,0.0,8795.7,1010.8,0,0
2024-04-17 11:00:00,0.0,8730.1,1015.3,0,0
2024-04-17 12:00:00,0.0,8566.9,1012.4,0,0
2024-04-17 13:00:00,0.0,8171.4,1006.7,0,0
2024-04-17 14:00:00,0.0,8536.4,1014.8,0,0
2024-04-17 15:00:00,0.0,8642.4,1012.2,0,0
2024-04-17 16:00:00,0.0,9095.4,1013.9,0,0
2024-04-17 17:00:00,0.0,9547.6,1010.4,0,0
2024-04-17 18:00:00,0.0,8791.4,1010.0,0,0
2024-04-17 19:00:00,0.0,9889.5,1014.0,0,0
2024-04-17 20:00:00,0.0,9654.7,1012.1,0,0
2024-04-17 21:00:00,0.0,9969.6,1021.9,0,0
2024-04-17 22:00:00,0.0,9752.4,1017.2,0,0
2024-04-17 23:00:00,0.0,9233.5,1016.0,0,0
2024-04-18 00:00:00,0.0,9197.0,1012.4,0,0
2024-04-18 01:00:00,0.0,8259.1,1003.1,0,0
2024-04-18 02:00:00,0.0,9444.8,1009.2,0,0
2024-04-18 03:00:00,0.0,9200.4,1010.0,0,0
2024-04-18 04:00:00,0.0,9013.9,1011.9,0,0
2024-04-18 05:00:00,0.0,9386.6,1013.1,0,0
2024-04-18 06:00:00,0.0,8888.1,1016.5,0,0
2024-04-18 07:00:00,0.0,9047.7,1014.6,0,0
2024-04-18 08:00:00,0.0,8796.7,1019.0,0,0
2024-04-18 09:00:00,0.0,9434.7,1011.7,0,0
2024-04-18 10:00:00,0.0,9753.2,1014.5,0,0
2024-04-18 11:00:00,0.0,9681.7,1015.0,0,0
2024-04-18 12:00:00,0.0,9572.1,1014.5,0,0
2024-04-18 13:00:00,0.0,8027.6,1019.7,0,0
2024-04-18 14:00:00,0.0,9823.8,1017.3,0,0
2024-04-18 15:00:00,0.0,8549.8,1006.7,0,0
2024-04-18 16:00:00,0.0,9775.9,1012.7,0,0
2024-04-18 17:00:00,0.0,8393.9,1013.2,0,0
2024-04-18 18:00:00,0.0,8879.3,1024.0,0,0
